#BioGRID Interaction ID	Entrez Gene Interactor A	Entrez Gene Interactor B	BioGRID ID Interactor A	BioGRID ID Interactor B	Systematic Name Interactor A	Systematic Name Interactor B	Official Symbol Interactor A	Official Symbol Interactor B	Synonyms Interactor A	Synonyms Interactor B	Experimental System	Experimental System Type	Author	Publication Source	Organism ID Interactor A	Organism ID Interactor B	Throughput	Score	Modification	Qualifications	Tags	Source Database	SWISS-PROT Accessions Interactor A	TREMBL Accessions Interactor A	REFSEQ Accessions Interactor A	SWISS-PROT Accessions Interactor B	TREMBL Accessions Interactor B	REFSEQ Accessions Interactor B	Ontology Term IDs	Ontology Term Names	Ontology Term Categories	Ontology Term Qualifier IDs	Ontology Term Qualifier Names	Ontology Term Types	Organism Name Interactor A	Organism Name Interactor B
514380	5578	7141	111564	112995	-	-	PRKCA	TNP1	AAG6|PKC-alpha|PKCA|PRKACA	TP1	Biochemical Activity	physical	Levesque D (1998)	PUBMED:9837753	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P09430	Q4ZG82	NP_003275	-	-	-	-	-	-	Homo sapiens	Homo sapiens
514381	5578	7142	111564	112996	-	-	PRKCA	TNP2	AAG6|PKC-alpha|PKCA|PRKACA	TP2	Biochemical Activity	physical	Levesque D (1998)	PUBMED:9837753	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q05952	Q4VB56	NP_005416	-	-	-	-	-	-	Homo sapiens	Homo sapiens
545538	5578	8350	111564	113946	-	-	PRKCA	HIST1H3A	AAG6|PKC-alpha|PKCA|PRKACA	H3/A|H3FA	Biochemical Activity	physical	Metzger E (2010)	PUBMED:20228790	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P68431	-	NP_003520	-	-	-	-	-	-	Homo sapiens	Homo sapiens
557203	1147	5578	107569	111564	-	-	CHUK	PRKCA	IKBKA|IKK-alpha|IKK1|IKKA|NFKBIKA|TCF16	AAG6|PKC-alpha|PKCA|PRKACA	Reconstituted Complex	physical	Lallena MJ (1999)	PUBMED:10022904	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15111	-	NP_001269|NP_001307857	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
557206	3551	5578	109767	111564	-	-	IKBKB	PRKCA	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	AAG6|PKC-alpha|PKCA|PRKACA	Reconstituted Complex	physical	Lallena MJ (1999)	PUBMED:10022904	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14920	-	NP_001547|NP_001177649|NP_001229707	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
557209	3551	5578	109767	111564	-	-	IKBKB	PRKCA	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Lallena MJ (1999)	PUBMED:10022904	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O14920	-	NP_001547|NP_001177649|NP_001229707	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
557212	5578	3551	111564	109767	-	-	PRKCA	IKBKB	AAG6|PKC-alpha|PKCA|PRKACA	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	Affinity Capture-Western	physical	Lallena MJ (1999)	PUBMED:10022904	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	O14920	-	NP_001547|NP_001177649|NP_001229707	-	-	-	-	-	-	Homo sapiens	Homo sapiens
557215	5578	1147	111564	107569	-	-	PRKCA	CHUK	AAG6|PKC-alpha|PKCA|PRKACA	IKBKA|IKK-alpha|IKK1|IKKA|NFKBIKA|TCF16	Affinity Capture-Western	physical	Lallena MJ (1999)	PUBMED:10022904	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	O15111	-	NP_001269|NP_001307857	-	-	-	-	-	-	Homo sapiens	Homo sapiens
557218	1147	5578	107569	111564	-	-	CHUK	PRKCA	IKBKA|IKK-alpha|IKK1|IKKA|NFKBIKA|TCF16	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Lallena MJ (1999)	PUBMED:10022904	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O15111	-	NP_001269|NP_001307857	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
561244	5578	3551	111564	109767	-	-	PRKCA	IKBKB	AAG6|PKC-alpha|PKCA|PRKACA	IKK-beta|IKK2|IKKB|IMD15|NFKBIKB	Biochemical Activity	physical	Lallena MJ (1999)	PUBMED:10022904	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	O14920	-	NP_001547|NP_001177649|NP_001229707	-	-	-	-	-	-	Homo sapiens	Homo sapiens
593118	2475	5578	108757	111564	-	-	MTOR	PRKCA	FRAP|FRAP1|FRAP2|RAFT1|RAPT1	AAG6|PKC-alpha|PKCA|PRKACA	Biochemical Activity	physical	Oh WJ (2010)	PUBMED:21045808	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P42345	-	NP_004949|NP_001373430|NP_001373429	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
604512	5578	55503	111564	120683	-	-	PRKCA	TRPV6	AAG6|PKC-alpha|PKCA|PRKACA	ABP/ZF|CAT1|CATL|ECAC2|HSA277909|LP6728|ZFAB	Biochemical Activity	physical	Niemeyer BA (2001)	PUBMED:11248124	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q9H1D0	-	NP_061116	-	-	-	-	-	-	Homo sapiens	Homo sapiens
604620	9495	5578	114874	111564	-	-	AKAP5	PRKCA	AKAP75|AKAP79|H21	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Faux MC (1997)	PUBMED:9202019	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P24588	Q6PG46	NP_004848	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
606282	5578	23586	111564	117121	-	RP11-334P12.2	PRKCA	DDX58	AAG6|PKC-alpha|PKCA|PRKACA	RIG-I|RIGI|RLR-1	Biochemical Activity	physical	Maharaj NP (2011)	PUBMED:22114345	9606	9606	Low Throughput	-	Phosphorylation	RIG-I is phosphorylated in vitro in the presence of PKC alpha/beta/gamma	-	BIOGRID	P17252	Q7Z727	NP_002728	O95786	-	NP_001372842|NP_001372843|NP_001372841|NP_001372836|NP_055129|NP_001372839|NP_001372838	-	-	-	-	-	-	Homo sapiens	Homo sapiens
606285	23586	5578	117121	111564	RP11-334P12.2	-	DDX58	PRKCA	RIG-I|RIGI|RLR-1	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Maharaj NP (2011)	PUBMED:22114345	9606	9606	Low Throughput	-	-	-	-	BIOGRID	O95786	-	NP_001372842|NP_001372843|NP_001372841|NP_001372836|NP_055129|NP_001372839|NP_001372838	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
606287	5578	23586	111564	117121	-	RP11-334P12.2	PRKCA	DDX58	AAG6|PKC-alpha|PKCA|PRKACA	RIG-I|RIGI|RLR-1	Affinity Capture-Western	physical	Maharaj NP (2011)	PUBMED:22114345	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	O95786	-	NP_001372842|NP_001372843|NP_001372841|NP_001372836|NP_055129|NP_001372839|NP_001372838	-	-	-	-	-	-	Homo sapiens	Homo sapiens
632462	5578	3024	111564	109275	-	-	PRKCA	HIST1H1A	AAG6|PKC-alpha|PKCA|PRKACA	H1.1|H1A|H1F1|HIST1	Biochemical Activity	physical	Rininsland F (2005)	PUBMED:15927069	9606	9606	High Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q02539	-	NP_005316	-	-	-	-	-	-	Homo sapiens	Homo sapiens
632463	5578	3009	111564	109264	-	-	PRKCA	HIST1H1B	AAG6|PKC-alpha|PKCA|PRKACA	H1|H1.5|H1B|H1F5|H1s-3	Biochemical Activity	physical	Rininsland F (2005)	PUBMED:15927069	9606	9606	High Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P16401	-	NP_005313	-	-	-	-	-	-	Homo sapiens	Homo sapiens
632464	5578	3006	111564	109261	-	-	PRKCA	HIST1H1C	AAG6|PKC-alpha|PKCA|PRKACA	H1.2|H1C|H1F2|H1s-1	Biochemical Activity	physical	Rininsland F (2005)	PUBMED:15927069	9606	9606	High Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P16403	-	NP_005310	-	-	-	-	-	-	Homo sapiens	Homo sapiens
632465	5578	3007	111564	109262	-	-	PRKCA	HIST1H1D	AAG6|PKC-alpha|PKCA|PRKACA	H1.3|H1D|H1F3|H1s-2	Biochemical Activity	physical	Rininsland F (2005)	PUBMED:15927069	9606	9606	High Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P16402	-	NP_005311	-	-	-	-	-	-	Homo sapiens	Homo sapiens
632466	5578	3008	111564	109263	-	-	PRKCA	HIST1H1E	AAG6|PKC-alpha|PKCA|PRKACA	H1.4|H1E|H1F4|H1s-4|dJ221C16.5	Biochemical Activity	physical	Rininsland F (2005)	PUBMED:15927069	9606	9606	High Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P10412	A3R0T8	NP_005312	-	-	-	-	-	-	Homo sapiens	Homo sapiens
632467	5578	3010	111564	109265	-	-	PRKCA	HIST1H1T	AAG6|PKC-alpha|PKCA|PRKACA	H1.6|H1FT|H1t|dJ221C16.2	Biochemical Activity	physical	Rininsland F (2005)	PUBMED:15927069	9606	9606	High Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P22492	-	NP_005314	-	-	-	-	-	-	Homo sapiens	Homo sapiens
632468	5578	1978	111564	108293	-	-	PRKCA	EIF4EBP1	AAG6|PKC-alpha|PKCA|PRKACA	4E-BP1|4EBP1|BP-1|PHAS-I	Biochemical Activity	physical	Rininsland F (2005)	PUBMED:15927069	9606	9606	High Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q13541	-	NP_004086	-	-	-	-	-	-	Homo sapiens	Homo sapiens
632469	5578	4155	111564	110325	-	-	PRKCA	MBP	AAG6|PKC-alpha|PKCA|PRKACA	-	Biochemical Activity	physical	Rininsland F (2005)	PUBMED:15927069	9606	9606	High Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P02686	A0A024R384	NP_002376|NP_001020272|NP_001020271|NP_001020263|NP_001020252|NP_001020261	-	-	-	-	-	-	Homo sapiens	Homo sapiens
644578	5578	10013	111564	115330	-	JM21	PRKCA	HDAC6	AAG6|PKC-alpha|PKCA|PRKACA	CPBHM|HD6|PPP1R90	Affinity Capture-Western	physical	Zhu J (2011)	PUBMED:21952047	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q9UBN7	A0A024QZ26	NP_001308160|NP_006035|NP_001308159|NP_001308158|NP_001308155|NP_001308154|NP_001308157|NP_001308156	-	-	-	-	-	-	Homo sapiens	Homo sapiens
644579	5578	10013	111564	115330	-	JM21	PRKCA	HDAC6	AAG6|PKC-alpha|PKCA|PRKACA	CPBHM|HD6|PPP1R90	Biochemical Activity	physical	Zhu J (2011)	PUBMED:21952047	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q9UBN7	A0A024QZ26	NP_001308160|NP_006035|NP_001308159|NP_001308158|NP_001308155|NP_001308154|NP_001308157|NP_001308156	-	-	-	-	-	-	Homo sapiens	Homo sapiens
644580	5578	10013	111564	115330	-	JM21	PRKCA	HDAC6	AAG6|PKC-alpha|PKCA|PRKACA	CPBHM|HD6|PPP1R90	Affinity Capture-Western	physical	Mertz JA (2011)	PUBMED:21949397	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q9UBN7	A0A024QZ26	NP_001308160|NP_006035|NP_001308159|NP_001308158|NP_001308155|NP_001308154|NP_001308157|NP_001308156	-	-	-	-	-	-	Homo sapiens	Homo sapiens
644581	5578	10013	111564	115330	-	JM21	PRKCA	HDAC6	AAG6|PKC-alpha|PKCA|PRKACA	CPBHM|HD6|PPP1R90	Reconstituted Complex	physical	Mertz JA (2011)	PUBMED:21949397	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q9UBN7	A0A024QZ26	NP_001308160|NP_006035|NP_001308159|NP_001308158|NP_001308155|NP_001308154|NP_001308157|NP_001308156	-	-	-	-	-	-	Homo sapiens	Homo sapiens
644582	10013	5578	115330	111564	JM21	-	HDAC6	PRKCA	CPBHM|HD6|PPP1R90	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Mertz JA (2011)	PUBMED:21949397	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9UBN7	A0A024QZ26	NP_001308160|NP_006035|NP_001308159|NP_001308158|NP_001308155|NP_001308154|NP_001308157|NP_001308156	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
644583	5578	1499	111564	107880	-	OK/SW-cl.35	PRKCA	CTNNB1	AAG6|PKC-alpha|PKCA|PRKACA	CTNNB|MRD19|armadillo	Affinity Capture-Western	physical	Mertz JA (2011)	PUBMED:21949397	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P35222	B4DGU4|A0A024R2Q3	NP_001091680|NP_001091679|NP_001895|NP_001317658	-	-	-	-	-	-	Homo sapiens	Homo sapiens
657833	5578	7376	111564	113222	-	-	PRKCA	NR1H2	AAG6|PKC-alpha|PKCA|PRKACA	LXR-b|LXRB|NER|NER-I|RIP15|UNR	Biochemical Activity	physical	Delvecchio CJ (2008)	PUBMED:18372238	9606	9606	Low Throughput	-	Phosphorylation	figure 6.	-	BIOGRID	P17252	Q7Z727	NP_002728	P55055	F1D8P7	NP_001243576|NP_009052	-	-	-	-	-	-	Homo sapiens	Homo sapiens
663556	1994	5578	108309	111564	-	-	ELAVL1	PRKCA	ELAV1|HUR|Hua|MelG	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-RNA	physical	Abdelmohsen K (2009)	PUBMED:19322201	9606	9606	High Throughput	-	-	-	-	BIOGRID	Q15717	-	NP_001410	P17252	Q7Z727	NP_002728	BTO:0000567	HeLa cell	cell line	DOID:3702	cervical adenocarcinoma	-	Homo sapiens	Homo sapiens
668474	5578	8290	111564	113895	-	-	PRKCA	HIST3H3	AAG6|PKC-alpha|PKCA|PRKACA	H3.4|H3/g|H3FT|H3t	Biochemical Activity	physical	Prevostel C (1998)	PUBMED:9716497	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q16695	-	NP_003484	-	-	-	-	-	-	Homo sapiens	Homo sapiens
668873	5578	309	111564	106806	-	-	PRKCA	ANXA6	AAG6|PKC-alpha|PKCA|PRKACA	ANX6|CBP68	Co-purification	physical	Schmitz-Peiffer C (1998)	PUBMED:9480874	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P08133	-	NP_001350043|NP_001180473|NP_001146	-	-	-	-	-	-	Homo sapiens	Homo sapiens
684400	84708	5578	124219	111564	UNQ574/PRO1136	-	LNX1	PRKCA	LNX|MPDZ|PDZRN2	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Wolting CD (2011)	PUBMED:22087225	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8TBB1	-	NP_001119800|NP_116011	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
684401	222484	5578	128798	111564	-	-	LNX2	PRKCA	PDZRN1	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Wolting CD (2011)	PUBMED:22087225	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q8N448	-	NP_699202	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
685101	5578	3024	111564	109275	-	-	PRKCA	HIST1H1A	AAG6|PKC-alpha|PKCA|PRKACA	H1.1|H1A|H1F1|HIST1	Biochemical Activity	physical	Lee SJ (2006)	PUBMED:16314418	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q02539	-	NP_005316	-	-	-	-	-	-	Homo sapiens	Homo sapiens
716293	5578	2737	111564	108999	-	-	PRKCA	GLI3	AAG6|PKC-alpha|PKCA|PRKACA	ACLS|GCPS|GLI3-190|GLI3FL|PAP-A|PAPA|PAPA1|PAPB|PHS|PPDIV	Biochemical Activity	physical	Wang B (2006)	PUBMED:16371461	9606	9606	Low Throughput	-	Phosphorylation	phosphorylation by PKA of the Gli3 protein primes the further phosphorylation of the protein by CK1 and GSK3 in vitro	-	BIOGRID	P17252	Q7Z727	NP_002728	P10071	-	NP_000159	-	-	-	-	-	-	Homo sapiens	Homo sapiens
717677	5578	25998	111564	117474	-	RP1-93K22.1	PRKCA	IBTK	AAG6|PKC-alpha|PKCA|PRKACA	BTBD26|BTKI	Affinity Capture-Western	physical	Janda E (2011)	PUBMED:21482705	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q9P2D0	B7ZLE0|E7EPI0	NP_056340|NP_001287835	-	-	-	-	-	-	Homo sapiens	Homo sapiens
725702	5578	23513	111564	117060	-	-	PRKCA	SCRIB	AAG6|PKC-alpha|PKCA|PRKACA	CRIB1|SCRB1|SCRIB1|Vartul	Biochemical Activity	physical	Nagasaka K (2010)	PUBMED:20622900	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q14160	A0PJK8	NP_874365|NP_056171	-	-	-	-	-	-	Homo sapiens	Homo sapiens
726912	5578	867	111564	107315	-	-	PRKCA	CBL	AAG6|PKC-alpha|PKCA|PRKACA	C-CBL|CBL2|FRA11B|NSLL|RNF55	Biochemical Activity	physical	Liu Y (1999)	PUBMED:10358153	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P22681	-	NP_005179	-	-	-	-	-	-	Homo sapiens	Homo sapiens
726914	5578	867	111564	107315	-	-	PRKCA	CBL	AAG6|PKC-alpha|PKCA|PRKACA	C-CBL|CBL2|FRA11B|NSLL|RNF55	Affinity Capture-Western	physical	Liu Y (1999)	PUBMED:10358153	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P22681	-	NP_005179	-	-	-	-	-	-	Homo sapiens	Homo sapiens
727139	5578	7153	111564	113006	-	-	PRKCA	TOP2A	AAG6|PKC-alpha|PKCA|PRKACA	TOP2|TP2A	Biochemical Activity	physical	Wells NJ (1995)	PUBMED:7499337	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P11388	-	NP_001058	-	-	-	-	-	-	Homo sapiens	Homo sapiens
735039	253260	5578	128962	111564	-	-	RICTOR	PRKCA	AVO3|PIA|hAVO3	AAG6|PKC-alpha|PKCA|PRKACA	Reconstituted Complex	physical	Ikenoue T (2008)	PUBMED:18566587	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6R327	-	NP_689969|NP_001272368|NP_001272369	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
735040	253260	5578	128962	111564	-	-	RICTOR	PRKCA	AVO3|PIA|hAVO3	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Ikenoue T (2008)	PUBMED:18566587	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q6R327	-	NP_689969|NP_001272368|NP_001272369	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
735041	79109	5578	122551	111564	RP11-269P11.1	-	MAPKAP1	PRKCA	JC310|MIP1|SIN1|SIN1b|SIN1g	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Ikenoue T (2008)	PUBMED:18566587	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q9BPZ7	A0A024R863	NP_001006619|NP_001006618|NP_001006620|NP_001006621|NP_001006622|NP_077022	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
736326	5578	6402	111564	112302	-	RP1-117P20.1	PRKCA	SELL	AAG6|PKC-alpha|PKCA|PRKACA	CD62L|LAM1|LECAM1|LEU8|LNHR|LSEL|LYAM1|PLNHR|TQ1	Biochemical Activity	physical	Kilian K (2004)	PUBMED:15192100	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P14151	A0A024R8Z0	NP_000646	-	-	-	-	-	-	Homo sapiens	Homo sapiens
736328	5578	6402	111564	112302	-	RP1-117P20.1	PRKCA	SELL	AAG6|PKC-alpha|PKCA|PRKACA	CD62L|LAM1|LECAM1|LEU8|LNHR|LSEL|LYAM1|PLNHR|TQ1	Affinity Capture-Western	physical	Kilian K (2004)	PUBMED:15192100	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P14151	A0A024R8Z0	NP_000646	-	-	-	-	-	-	Homo sapiens	Homo sapiens
736329	6402	5578	112302	111564	RP1-117P20.1	-	SELL	PRKCA	CD62L|LAM1|LECAM1|LEU8|LNHR|LSEL|LYAM1|PLNHR|TQ1	AAG6|PKC-alpha|PKCA|PRKACA	Reconstituted Complex	physical	Kilian K (2004)	PUBMED:15192100	9606	9606	Low Throughput	-	-	-	-	BIOGRID	P14151	A0A024R8Z0	NP_000646	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
736610	5578	5207	111564	111228	-	-	PRKCA	PFKFB1	AAG6|PKC-alpha|PKCA|PRKACA	F6PK|HL2K|PFRX	Biochemical Activity	physical	Manes NP (2005)	PUBMED:15896703	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P16118	I1Z9G4	NP_001258734|NP_001258733|NP_002616	-	-	-	-	-	-	Homo sapiens	Homo sapiens
737283	5578	653361	111564	575724	-	-	PRKCA	NCF1	AAG6|PKC-alpha|PKCA|PRKACA	NCF1A|NOXO2|SH3PXD1A|p47phox	Biochemical Activity	physical	Fontayne A (2002)	PUBMED:12056906	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P14598	-	NP_000256	-	-	-	-	-	-	Homo sapiens	Homo sapiens
737291	5578	3024	111564	109275	-	-	PRKCA	HIST1H1A	AAG6|PKC-alpha|PKCA|PRKACA	H1.1|H1A|H1F1|HIST1	Biochemical Activity	physical	Fontayne A (2002)	PUBMED:12056906	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q02539	-	NP_005316	-	-	-	-	-	-	Homo sapiens	Homo sapiens
750652	22985	5578	116634	111564	-	-	ACIN1	PRKCA	ACINUS|ACN|fSAP152	AAG6|PKC-alpha|PKCA|PRKACA	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.813	-	Denoised score >= 0.75	-	BIOGRID	Q9UKV3	B4DQZ7	NP_001373792|NP_001158286|NP_001158287|NP_055792|NP_001158288|NP_001158289	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
751483	1832	5578	108166	111564	-	-	DSP	PRKCA	DCWHKTA|DP|DPI|DPII	AAG6|PKC-alpha|PKCA|PRKACA	Co-fractionation	physical	Havugimana PC (2012)	PUBMED:22939629	9606	9606	High Throughput	0.797	-	Denoised score >= 0.75	-	BIOGRID	P15924	-	NP_001305963|NP_004406|NP_001008844	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
797134	5578	10928	111564	116131	-	-	PRKCA	RALBP1	AAG6|PKC-alpha|PKCA|PRKACA	RIP1|RLIP1|RLIP76	Biochemical Activity	physical	Singhal SS (2005)	PUBMED:16087181	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q15311	-	NP_006779	-	-	-	-	-	-	Homo sapiens	Homo sapiens
800218	94274	5578	125153	111564	-	-	PPP1R14A	PRKCA	CPI-17|CPI17|PPP1INL	AAG6|PKC-alpha|PKCA|PRKACA	Reconstituted Complex	physical	Zemlickova E (2004)	PUBMED:15003508	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q96A00	-	NP_150281|NP_001230876	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
800226	5578	94274	111564	125153	-	-	PRKCA	PPP1R14A	AAG6|PKC-alpha|PKCA|PRKACA	CPI-17|CPI17|PPP1INL	Biochemical Activity	physical	Zemlickova E (2004)	PUBMED:15003508	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	Q96A00	-	NP_150281|NP_001230876	-	-	-	-	-	-	Homo sapiens	Homo sapiens
811856	1994	5578	108309	111564	-	-	ELAVL1	PRKCA	ELAV1|HUR|Hua|MelG	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Chu PC (2012)	PUBMED:23115237	9606	9606	Low Throughput	-	-	-	-	BIOGRID	Q15717	-	NP_001410	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
814051	5336	5578	111352	111564	RP11-510J16.3	-	PLCG2	PRKCA	APLAID|FCAS3|PLC-IV|PLC-gamma-2	AAG6|PKC-alpha|PKCA|PRKACA	Affinity Capture-Western	physical	Wang J (2006)	PUBMED:16923831	9606	9606	Low Throughput	-	-	figure 7.	-	BIOGRID	P16885	-	NP_002652	P17252	Q7Z727	NP_002728	-	-	-	-	-	-	Homo sapiens	Homo sapiens
817118	5578	7448	111564	113287	-	-	PRKCA	VTN	AAG6|PKC-alpha|PKCA|PRKACA	V75|VN|VNT	Biochemical Activity	physical	Gechtman Z (1997)	PUBMED:9030777	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P04004	D9ZGG2	NP_000629	-	-	-	-	-	-	Homo sapiens	Homo sapiens
817995	5578	17118	111564	201268	-	-	PRKCA	Marcks	AAG6|PKC-alpha|PKCA|PRKACA	Macs|PKCSL	Biochemical Activity	physical	Herget T (1995)	PUBMED:7588787	9606	10090	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P26645	-	NP_032564	-	-	-	-	-	-	Homo sapiens	Mus musculus
818209	5578	6383	111564	112285	-	-	PRKCA	SDC2	AAG6|PKC-alpha|PKCA|PRKACA	CD362|HSPG|HSPG1|SYND2	Biochemical Activity	physical	Oh ES (1997)	PUBMED:9244383	9606	9606	Low Throughput	-	Phosphorylation	-	-	BIOGRID	P17252	Q7Z727	NP_002728	P34741	E9PBI9|A0A024R9D1	NP_002989	-	-	-	-	-	-	Homo sapiens	Homo sapiens
